SEC Spectra Spectrum 2.7.0.29685
--------- Device Information -----------
Spectrum Name : ,Absorbance_0
733.48,    0.004875612
733.90,    -0.01028966
734.32,   -0.005524024
734.74,    0.006774952
735.16,     0.01075051
735.58,    0.001154838
736.00,   0.0008447774
736.42,     0.01035032
736.84,    0.004157586
737.26,   0.0004924565
737.68,     0.00831007
738.10,    0.004401479
738.52,   -0.002972559
738.94,    -0.01582016
739.36,    -0.01682599
739.78,   -0.007193482
740.20,    -0.00133118
740.62,   -0.003055426
741.04,   -0.002152612
741.45,    0.001295401
741.87,    -0.00379051
742.29,    -0.01280309
742.71,   -0.009262994
743.13,    0.003691452
743.55,     0.00520085
743.97,   -0.005730879
744.39,    -0.01001216
744.81,   -0.006161496
745.23,   -0.005994509
745.65,   -0.009112819
746.06,   -0.009671737
746.48,   -0.007634082
746.90,   -0.004697482
747.32,   -0.001604646
747.74,   0.0004924535
748.16,   0.0009114753
748.58,  -0.0003471131
748.99,    -0.00243537
749.41,    -0.00363793
749.83,   -0.003811278
750.25,   -0.003872376
750.67,   -0.003513417
751.09,   -0.002884404
751.50,   -0.002120632
751.92,    0.001115712
752.34,     0.00492533
752.76,    0.001549399
753.18,   -0.005753785
753.59,   -0.008872581
754.01,    0.003989789
754.43,    0.007111121
754.85,    0.003845408
755.27,    0.002272598
755.68,    0.002026597
756.10,    0.005902341
756.52,    0.002477469
756.94,  -0.0003681972
757.35,   -0.002802051
757.77,   -0.001683055
758.19,     0.01261273
758.61,     0.01605805
759.02,    0.008158353
759.44,    -0.00227116
759.86,    -0.01086212
760.28,    -0.01215331
760.69,    -0.00727206
761.11,  -8.474402E-05
761.53,    0.006863886
761.94,    0.004563586
762.36,   -0.004080928
762.78,   -0.007311233
763.19,     -0.0056162
763.61,    0.006708025
764.03,     0.02432637
764.45,    -0.00167003
764.86,    -0.01162272
765.28,    -0.00653769
765.69,   -0.002627199
766.11,    0.003582703
766.53,   -0.002642186
766.94,    0.002133864
767.36,     0.01348571
767.78,    0.006894611
768.19,    -0.01019617
768.61,   -0.009305628
769.03,    0.007656778
769.44,     0.01262451
769.86,    0.002682373
770.27,   0.0007466266
770.69,    0.006635119
771.11,    0.008144286
771.52,    0.005121972
771.94,    0.002340622
772.35,   0.0005528351
772.77,  -0.0006494317
773.19,  -0.0009436457
773.60,  -0.0004167016
774.02,   0.0002035854
774.43,   3.633472E-05
774.85,   -0.001316036
775.26,    -0.00400712
775.68,   -0.007105336
776.09,    -0.00884253
776.51,    -0.00846146
776.92,    -0.00608439
777.34,   -0.003629966
777.75,   -0.002573824
778.17,   -0.003107579
778.58,   -0.009141414
779.00,    -0.01620522
779.41,   -0.009184158
779.83,     0.00684263
780.24,     0.01132655
780.66,    0.006831034
781.07,   -0.008972303
781.49,    -0.00224783
781.90,    0.001330342
782.32,    -0.01009579
782.73,    -0.01170431
783.15,    -0.00924991
783.56,   -0.004447173
783.98,   0.0007611722
784.39,    0.004598648
784.81,     0.00604519
785.22,    0.005239467
785.63,    0.003501405
786.05,     0.00165954
786.46,   0.0002596523
786.88,    0.001931879
787.29,    0.004549112
787.70,  -0.0001789923
788.12,   -0.008552973
788.53,    -0.01239849
788.95,    -0.01067347
789.36,   -0.000755273
789.77,     0.01203191
790.19,     0.01252366
790.60,    0.001416884
791.01,   -0.008159019
791.43,    -0.01243474
791.84,    -0.01006778
792.25,   -0.002205572
792.67,    0.001757931
793.08,   -0.001251318
793.49,    0.006583537
793.91,    -0.01216383
794.32,   -0.006437198
794.73,     0.01195206
795.15,  -0.0001809745
795.56,    0.002169905
795.97,   -0.003236356
796.39,    0.001579617
796.80,    0.003594413
797.21,    0.002398564
797.62,    0.001413936
798.04,   2.863759E-05
798.45,   -0.001996013
798.86,   -0.004159484
799.28,   -0.005419436
799.69,   -0.005410145
800.10,   -0.004273587
800.51,   -0.002385402
800.93,  -0.0006897963
801.34,   0.0005118359
801.75,    0.001634939
802.16,     0.00239201
802.57,    0.002311941
802.99,     0.00125205
803.40,  -0.0008564441
803.81,   -0.002891268
804.22,   -0.003954073
804.63,   -0.004098473
805.05,   -6.68941E-05
805.46,    0.005904058
805.87,    0.001986635
806.28,   -0.008609087
806.69,   -0.002970117
807.11,    0.005744739
807.52,    0.009748993
807.93,    0.004073356
808.34,   -0.001075898
808.75,   -0.003915245
809.16,   -0.005785446
809.57,   -0.005860397
809.99,   -0.004090792
810.40,    -0.00145072
810.81,   0.0006101862
811.22,    0.001790272
811.63,    0.002613359
812.04,    0.002486941
812.45,     0.00134261
812.86,  -0.0004770099
813.27,   -0.005221381
813.68,    -0.01044217
814.10,   -0.007767378
814.51,   0.0008454476
814.92,    0.002746175
815.33,   -0.002847811
815.74,   -0.004974179
816.15,   -0.003057386
816.56,   -0.003989009
816.97,   -0.007175866
817.38,   -0.008717322
817.79,   -0.008458699
818.20,   -0.007564774
818.61,   -0.005741218
819.02,   -0.002691122
819.43,   0.0009796569
819.84,    0.004902753
820.25,    0.007827335
820.66,    0.008328284
821.07,    0.006428204
821.48,    0.002452739
821.89,   -0.002479491
822.30,   -0.005636793
822.71,   -0.005854271
823.12,   -0.003875872
823.53,  -0.0009725787
823.94,     0.00092378
824.35,    0.001316241
824.76,   0.0008953143
825.17,  -0.0001614945
825.58,   -0.001484855
825.99,   -0.002769066
826.40,    -0.00427571
826.80,   -0.005457189
827.21,   -0.005549274
827.62,   -0.004505483
828.03,   -0.002255529
828.44,   0.0002167739
828.85,   0.0006298921
829.26,   -0.001739041
829.67,   -0.006280762
830.08,    -0.01086885
830.48,    -0.01212806
830.89,   -0.009355265
831.30,   -0.003617137
831.71,    0.002916115
832.12,    0.006625349
832.53,    0.006433245
832.94,    0.003446579
833.34,    -0.00080482
833.75,   -0.004010197
834.16,   -0.005400595
834.57,   -0.005529325
834.98,   -0.005087845
835.38,    -0.00521814
835.79,   -0.006166005
836.20,   -0.007414328
836.61,   -0.008029036
837.02,   -0.006636374
837.42,   -0.003163208
837.83,    0.001539421
838.24,    0.006084339
838.65,    0.008473845
839.06,    0.008186256
839.46,    0.005883807
839.87,    0.002340319
840.28,   -0.001258665
840.69,   -0.004352903
841.09,    -0.00706369
841.50,   -0.009177077
841.91,    -0.01040502
842.31,     -0.0106338
842.72,   -0.009781876
843.13,   -0.008022306
843.54,   -0.005723272
843.94,    -0.00318279
844.35,  -0.0006495165
844.76,    0.001693645
845.16,    0.003644564
845.57,    0.005100964
845.98,    0.006154109
846.38,     0.00644345
846.79,    0.005521797
847.20,    0.003442751
847.60,   0.0002946541
848.01,    -0.00269934
848.42,   -0.003663566
848.82,   -0.002260392
849.23,    0.001160665
849.63,    0.004642976
850.04,    0.005084609
850.45,    0.001981837
850.85,   -0.003769907
851.26,   -0.009479783
851.66,    -0.01067986
852.07,   -0.006715104
852.48,    0.000486453
852.88,    0.007790581
853.29,     0.01113778
853.69,    0.009853506
854.10,    0.005251848
854.51,  -0.0008152498
854.91,   -0.004796521
855.32,   -0.005396208
855.72,   -0.003842609
856.13,   -0.001378294
856.53,   0.0002454065
856.94,    0.000460721
857.34,  -6.598041E-05
857.75,   -0.001194434
858.15,   -0.002819805
858.56,   -0.004685451
858.96,   -0.006792477
859.37,   -0.008792122
859.77,    -0.01005861
860.18,    -0.01046919
860.58,    -0.01021091
860.99,   -0.009296695
861.39,   -0.007879866
861.80,   -0.006156918
862.20,   -0.004097541
862.61,   -0.002339834
863.01,   -0.001782322
863.41,   -0.002496845
863.82,   -0.004324694
864.22,   -0.006195743
864.63,   -0.006136003
865.03,   -0.003773187
865.44,    0.000138627
865.84,    0.004117706
866.24,    0.006008405
866.65,    0.005367876
867.05,     0.00289678
867.46,  -0.0004566549
867.86,   -0.003030881
868.26,   -0.004215793
868.67,   -0.004504363
869.07,   -0.004187123
869.47,   -0.003769989
869.88,   -0.003437625
870.28,   -0.002838437
870.68,   -0.002171409
871.09,   -0.001833062
871.49,   -0.001858315
871.89,   -0.002325584
872.30,   -0.002629324
872.70,   -0.001632871
873.10,   0.0007403948
873.51,    0.003998215
873.91,    0.006980764
874.31,    0.007871432
874.72,    0.006365578
875.12,     0.00321665
875.52,  -0.0005911098
875.92,   -0.003371872
876.33,   -0.004502882
876.73,   -0.004549249
877.13,    -0.00350795
877.53,   -0.001405162
877.94,    0.001506237
878.34,    0.005299879
878.74,    0.008807567
879.14,    0.009995942
879.55,    0.008416939
879.95,    0.004469626
880.35,  -0.0001087616
880.75,   -0.002384884
881.15,   -0.001668889
881.56,    0.001296547
881.96,    0.004749215
882.36,    0.005596096
882.76,    0.003109053
883.16,   -0.001543662
883.56,   -0.006605858
883.97,   -0.009255336
884.37,   -0.008695405
884.77,   -0.005982065
885.17,   -0.002104641
885.57,    0.001487665
885.97,    0.004199813
886.37,    0.006470517
886.77,    0.008039322
887.18,    0.008426865
887.58,    0.007628246
887.98,    0.005626415
888.38,    0.003203709
888.78,    0.001731557
889.18,    0.001481216
889.58,    0.002131465
889.98,    0.002974931
890.38,    0.002647665
890.78,    0.000896822
891.18,   -0.001532465
891.58,   -0.004082483
891.99,   -0.006016083
892.39,    -0.00696094
892.79,   -0.007146275
893.19,    -0.00609438
893.59,   -0.003008545
893.99,    0.001866131
894.39,    0.007872663
894.79,     0.01366212
895.19,     0.01724633
895.59,     0.01813893
895.99,     0.01691009
896.39,     0.01415066
896.79,     0.01090408
897.19,    0.007662481
897.59,    0.004171514
897.99,    0.001053213
898.38,  -0.0006063964
898.78,  -0.0005273842
899.18,    0.001268249
899.58,    0.003636799
899.98,     0.00456817
900.38,    0.003685713
900.78,    0.001553049
901.18,  -0.0006597391
901.58,   -0.000890122
901.98,    0.001257681
902.38,    0.004800723
902.78,    0.008783116
903.17,     0.01168485
903.57,     0.01288899
903.97,       0.012947
904.37,     0.01162988
904.77,    0.008540876
905.17,    0.003903166
905.57,    -0.00215479
905.96,   -0.008084723
906.36,    -0.01105248
906.76,     -0.0103185
907.16,   -0.006619145
907.56,   -0.001855759
907.96,   0.0009160488
908.35,   0.0009158561
908.75,   -0.001014263
909.15,   -0.003789291
909.55,   -0.005446013
909.95,   -0.005335752
910.34,   -0.004212099
910.74,    -0.00255933
911.14,   -0.001044073
911.54,   4.358197E-05
911.93,    0.001039952
912.33,    0.001826607
912.73,    0.002059605
913.13,    0.001801879
913.52,    0.001198145
913.92,   0.0006473394
914.32,   0.0008810624
914.72,    0.001991958
915.11,    0.003534306
915.51,    0.005362256
915.91,    0.007221853
916.30,    0.008776051
916.70,     0.01005252
917.10,     0.01016494
917.49,    0.007694473
917.89,    0.002636723
918.29,   -0.004350632
918.68,    -0.01157363
919.08,    -0.01609061
919.48,    -0.01704512
919.87,    -0.01534359
920.27,    -0.01198284
920.67,   -0.008744019
921.06,   -0.006395333
921.46,   -0.004348003
921.85,   -0.003178511
922.25,   -0.003829975
922.65,   -0.006147475
923.04,   -0.009849357
923.44,    -0.01311125
923.83,    -0.01264647
924.23,   -0.007769751
924.63,   0.0002833917
925.02,    0.009492582
925.42,     0.01685152
925.81,     0.02129223
926.21,     0.02335298
926.60,     0.02329725
927.00,      0.0216847
927.39,     0.01896974
927.79,     0.01520434
928.18,     0.01062983
928.58,    0.005664192
928.97,   0.0006452376
929.37,   -0.004237287
929.76,   -0.007900992
930.16,   -0.008796824
930.55,   -0.006667524
930.95,   -0.001885685
931.34,    0.003545131
931.74,    0.006361536
932.13,       0.005843
932.53,    0.002794411
932.92,  -0.0006869925
933.31,   -0.001028545
933.71,    0.002541741
934.10,     0.00873935
934.50,     0.01570505
934.89,      0.0202132
935.29,     0.02130227
935.68,     0.02024685
936.07,     0.01792746
936.47,      0.0157233
936.86,     0.01422942
937.25,     0.01271616
937.65,     0.01212672
938.04,     0.01411365
938.44,     0.01865673
938.83,     0.02537171
939.22,     0.03149103
939.62,     0.03270212
940.01,     0.02825243
940.40,     0.01916668
940.80,      0.0089097
941.19,    0.003877688
941.58,    0.006014952
941.97,     0.01360324
942.37,     0.02286277
942.76,     0.02760304
943.15,     0.02605855
943.55,     0.01991364
943.94,     0.01224785
944.33,    0.007819463
944.72,    0.007918737
945.12,     0.01132741
945.51,     0.01515862
945.90,     0.01442917
946.29,    0.007955495
946.69,   -0.002494916
947.08,    -0.01259338
947.47,    -0.01557691
947.86,   -0.009912326
948.25,    0.002237147
948.65,     0.01609727
949.04,     0.02428604
949.43,     0.02489567
949.82,     0.01997391
950.21,     0.01333683
950.60,     0.01150389
951.00,      0.0161446
951.39,     0.02482478
951.78,     0.03410618
952.17,     0.03954731
952.56,      0.0401736
952.95,     0.03717683
953.34,     0.03286276
953.74,     0.03156228
954.13,     0.03462435
954.52,     0.04068769
954.91,     0.04638866
955.30,     0.04626432
955.69,     0.03914989
956.08,     0.02709586
956.47,     0.01399196
956.86,    0.006556089
957.25,    0.006903049
957.64,      0.0127213
958.03,      0.0215821
958.42,     0.02963567
958.81,      0.0353322
959.20,     0.03988658
959.59,     0.04252986
959.98,      0.0420303
960.37,      0.0384285
960.76,     0.03144584
961.15,     0.02370695
961.54,     0.02037221
961.93,      0.0225886
962.32,     0.02896195
962.71,     0.03561292
963.10,     0.03629073
963.49,     0.02967645
963.88,     0.01787467
964.27,    0.004186262
964.66,   -0.005410314
965.05,   -0.008413931
965.44,    -0.00625354
965.83,  -0.0008620121
966.22,    0.005048761
966.61,     0.01022861
966.99,     0.01471485
967.38,     0.01924443
967.77,     0.02470703
968.16,     0.03065974
968.55,     0.03661137
968.94,      0.0392638
969.33,     0.03414354
969.71,     0.02084604
970.10,   7.352041E-05
970.49,    -0.02155634
970.88,    -0.02919911
971.27,    -0.01824421
971.66,    0.005627938
972.04,      0.0315207
972.43,     0.04623114
972.82,     0.04767318
973.21,     0.03946523
973.60,     0.02644241
973.98,     0.01806385
974.37,      0.0177074
974.76,      0.0220074
975.15,     0.02741198
975.53,     0.02858634
975.92,      0.0240859
976.31,     0.01650774
976.70,    0.007674876
977.08,  -0.0001760509
977.47,   -0.005814469
977.86,   -0.009768875
978.24,    -0.01148794
978.63,   -0.009875107
979.02,   -0.005029031
979.40,    0.002406385
979.79,     0.01134294
980.18,     0.02015121
980.56,     0.02805642
980.95,     0.03504749
981.34,     0.04011131
981.72,     0.04197963
982.11,     0.04045792
982.50,     0.03563968
982.88,     0.02948249
983.27,     0.02531896
983.65,     0.02416665
984.04,     0.02576173
984.43,     0.02760248
984.81,     0.02547881
985.20,     0.01844677
985.58,    0.007319473
985.97,   -0.003788004
986.35,   -0.007379137
986.74,   -0.001518404
987.13,     0.01162798
987.51,      0.0253551
987.90,     0.03044689
988.28,     0.02526859
988.67,     0.01169173
989.05,   -0.003343228
989.44,   -0.005928041
989.82,    0.007006553
990.21,     0.02939455
990.59,     0.05107926
990.98,     0.05927493
991.36,     0.05185651
991.75,     0.03276554
992.13,     0.00764595
992.51,    -0.01059517
992.90,    -0.01554806
993.28,    -0.01096815
993.67,  -0.0004724194
994.05,     0.01116131
994.44,     0.02188285
994.82,     0.03289605
995.20,     0.04281848
995.59,     0.04864681
995.97,     0.04950739
996.35,     0.04578406
996.74,      0.0383098
997.12,     0.02915986
997.51,     0.01952667
997.89,    0.009291704
998.27,   0.0005541614
998.66,   -0.003642675
999.04,   -0.002703471
999.42,    0.003062673
999.81,     0.01042599
1000.19,     0.01340812
1000.57,     0.01046976
1000.95,    0.003201286
1001.34,   -0.004797126
1001.72,   -0.008028418
1002.10,   -0.005206631
1002.49,    0.002161367
1002.87,     0.01120579
1003.25,     0.01679155
1003.63,     0.01725361
1004.02,     0.01404524
1004.40,      0.0102869
1004.78,     0.01059334
1005.16,     0.01599727
1005.54,     0.02522426
1005.93,     0.03487971
1006.31,     0.03900243
1006.69,     0.03580784
1007.07,      0.0268605
1007.45,     0.01663802
1007.83,     0.01235471
1008.22,     0.01575539
1008.60,     0.02495158
1008.98,     0.03517701
1009.36,     0.03830419
1009.74,     0.03288189
1010.12,      0.0223272
1010.50,      0.0116464
1010.88,    0.008850399
1011.26,     0.01548655
1011.65,     0.02743119
1012.03,     0.04227944
1012.41,       0.055974
1012.79,      0.0660671
1013.17,     0.07435886
1013.55,     0.07625428
1013.93,     0.06434276
1014.31,      0.0382089
1014.69,  -0.0008444986
1015.07,    -0.04052325
1015.45,    -0.05696846
1015.83,    -0.04363021
1016.21,      -0.008052
1016.59,     0.03232266
1016.97,     0.05348426
1017.35,      0.0506334
1017.73,     0.03015667
1018.11,    0.003184076
1018.49,    -0.01053423
1018.87,   -0.005298431
1019.25,     0.01242359
1019.63,     0.03197797
1020.01,     0.03664354
1020.38,     0.02192688
1020.76,   -0.006863252
1021.14,    -0.04014454
1021.52,    -0.05818582
1021.90,    -0.05355339
1022.28,    -0.03413876
1022.66,   -0.008634575
1023.04,      0.0116675
1023.41,     0.02331806
1023.79,     0.03025116
1024.17,     0.03173797
1024.55,     0.02604783
1024.93,      0.0134542
