plate_id,time_s,well,signal,row,polymer_id,sample_name,source_file
plate1,516.0,D1,3581,D,PMBTA-3,,testdata.csv
plate1,546.0,D1,3638,D,PMBTA-3,,testdata.csv
plate1,576.0,D1,3673,D,PMBTA-3,,testdata.csv
plate1,606.0,D1,3678,D,PMBTA-3,,testdata.csv
plate1,6.0,D2,801,D,PMBTA-3,,testdata.csv
plate1,36.0,D2,1178,D,PMBTA-3,,testdata.csv
plate1,66.0,D2,1509,D,PMBTA-3,,testdata.csv
plate1,96.0,D2,1807,D,PMBTA-3,,testdata.csv
plate1,126.0,D2,2053,D,PMBTA-3,,testdata.csv
plate1,156.0,D2,2282,D,PMBTA-3,,testdata.csv
plate1,186.0,D2,2494,D,PMBTA-3,,testdata.csv
plate1,216.0,D2,2655,D,PMBTA-3,,testdata.csv
plate1,246.0,D2,2787,D,PMBTA-3,,testdata.csv
plate1,276.0,D2,2914,D,PMBTA-3,,testdata.csv
plate1,306.0,D2,3026,D,PMBTA-3,,testdata.csv
plate1,336.0,D2,3098,D,PMBTA-3,,testdata.csv
plate1,366.0,D2,3200,D,PMBTA-3,,testdata.csv
plate1,396.0,D2,3276,D,PMBTA-3,,testdata.csv
plate1,426.0,D2,3348,D,PMBTA-3,,testdata.csv
plate1,456.0,D2,3396,D,PMBTA-3,,testdata.csv
plate1,486.0,D2,3465,D,PMBTA-3,,testdata.csv
plate1,516.0,D2,3490,D,PMBTA-3,,testdata.csv
plate1,546.0,D2,3535,D,PMBTA-3,,testdata.csv
plate1,576.0,D2,3565,D,PMBTA-3,,testdata.csv
plate1,606.0,D2,3605,D,PMBTA-3,,testdata.csv
plate1,6.0,D3,790,D,PMBTA-3,,testdata.csv
plate1,36.0,D3,1118,D,PMBTA-3,,testdata.csv
plate1,66.0,D3,1408,D,PMBTA-3,,testdata.csv
plate1,96.0,D3,1665,D,PMBTA-3,,testdata.csv
plate1,126.0,D3,1886,D,PMBTA-3,,testdata.csv
plate1,156.0,D3,2080,D,PMBTA-3,,testdata.csv
plate1,186.0,D3,2280,D,PMBTA-3,,testdata.csv
plate1,216.0,D3,2436,D,PMBTA-3,,testdata.csv
plate1,246.0,D3,2574,D,PMBTA-3,,testdata.csv
plate1,276.0,D3,2732,D,PMBTA-3,,testdata.csv
plate1,306.0,D3,2802,D,PMBTA-3,,testdata.csv
plate1,336.0,D3,2940,D,PMBTA-3,,testdata.csv
plate1,366.0,D3,3010,D,PMBTA-3,,testdata.csv
plate1,396.0,D3,3097,D,PMBTA-3,,testdata.csv
plate1,426.0,D3,3175,D,PMBTA-3,,testdata.csv
plate1,456.0,D3,3249,D,PMBTA-3,,testdata.csv
plate1,486.0,D3,3290,D,PMBTA-3,,testdata.csv
plate1,516.0,D3,3341,D,PMBTA-3,,testdata.csv
plate1,546.0,D3,3408,D,PMBTA-3,,testdata.csv
plate1,576.0,D3,3455,D,PMBTA-3,,testdata.csv
plate1,606.0,D3,3489,D,PMBTA-3,,testdata.csv
plate1,6.0,D4,790,D,PMBTA-3,,testdata.csv
plate1,36.0,D4,1052,D,PMBTA-3,,testdata.csv
plate1,66.0,D4,1230,D,PMBTA-3,,testdata.csv
plate1,96.0,D4,1432,D,PMBTA-3,,testdata.csv
plate1,126.0,D4,1621,D,PMBTA-3,,testdata.csv
plate1,156.0,D4,1802,D,PMBTA-3,,testdata.csv
plate1,186.0,D4,1943,D,PMBTA-3,,testdata.csv
plate1,216.0,D4,2079,D,PMBTA-3,,testdata.csv
plate1,246.0,D4,2217,D,PMBTA-3,,testdata.csv
plate1,276.0,D4,2328,D,PMBTA-3,,testdata.csv
plate1,306.0,D4,2452,D,PMBTA-3,,testdata.csv
plate1,336.0,D4,2559,D,PMBTA-3,,testdata.csv
plate1,366.0,D4,2648,D,PMBTA-3,,testdata.csv
plate1,396.0,D4,2746,D,PMBTA-3,,testdata.csv
plate1,426.0,D4,2823,D,PMBTA-3,,testdata.csv
plate1,456.0,D4,2894,D,PMBTA-3,,testdata.csv
plate1,486.0,D4,2963,D,PMBTA-3,,testdata.csv
plate1,516.0,D4,3046,D,PMBTA-3,,testdata.csv
plate1,546.0,D4,3099,D,PMBTA-3,,testdata.csv
plate1,576.0,D4,3149,D,PMBTA-3,,testdata.csv
plate1,606.0,D4,3198,D,PMBTA-3,,testdata.csv
plate1,6.0,D5,784,D,PMBTA-3,,testdata.csv
plate1,36.0,D5,946,D,PMBTA-3,,testdata.csv
plate1,66.0,D5,1071,D,PMBTA-3,,testdata.csv
plate1,96.0,D5,1189,D,PMBTA-3,,testdata.csv
plate1,126.0,D5,1315,D,PMBTA-3,,testdata.csv
plate1,156.0,D5,1444,D,PMBTA-3,,testdata.csv
plate1,186.0,D5,1554,D,PMBTA-3,,testdata.csv
plate1,216.0,D5,1666,D,PMBTA-3,,testdata.csv
plate1,246.0,D5,1761,D,PMBTA-3,,testdata.csv
plate1,276.0,D5,1832,D,PMBTA-3,,testdata.csv
plate1,306.0,D5,1950,D,PMBTA-3,,testdata.csv
plate1,336.0,D5,2053,D,PMBTA-3,,testdata.csv
plate1,366.0,D5,2117,D,PMBTA-3,,testdata.csv
plate1,396.0,D5,2192,D,PMBTA-3,,testdata.csv
plate1,426.0,D5,2263,D,PMBTA-3,,testdata.csv
plate1,456.0,D5,2329,D,PMBTA-3,,testdata.csv
plate1,486.0,D5,2408,D,PMBTA-3,,testdata.csv
plate1,516.0,D5,2484,D,PMBTA-3,,testdata.csv
plate1,546.0,D5,2541,D,PMBTA-3,,testdata.csv
plate1,576.0,D5,2589,D,PMBTA-3,,testdata.csv
plate1,606.0,D5,2632,D,PMBTA-3,,testdata.csv
plate1,6.0,D6,806,D,PMBTA-3,,testdata.csv
plate1,36.0,D6,880,D,PMBTA-3,,testdata.csv
plate1,66.0,D6,946,D,PMBTA-3,,testdata.csv
plate1,96.0,D6,994,D,PMBTA-3,,testdata.csv
plate1,126.0,D6,1086,D,PMBTA-3,,testdata.csv
plate1,156.0,D6,1144,D,PMBTA-3,,testdata.csv
plate1,186.0,D6,1191,D,PMBTA-3,,testdata.csv
plate1,216.0,D6,1260,D,PMBTA-3,,testdata.csv
plate1,246.0,D6,1318,D,PMBTA-3,,testdata.csv
plate1,276.0,D6,1410,D,PMBTA-3,,testdata.csv
plate1,306.0,D6,1431,D,PMBTA-3,,testdata.csv
plate1,336.0,D6,1492,D,PMBTA-3,,testdata.csv
plate1,366.0,D6,1559,D,PMBTA-3,,testdata.csv
plate1,396.0,D6,1596,D,PMBTA-3,,testdata.csv
plate1,426.0,D6,1657,D,PMBTA-3,,testdata.csv
plate1,456.0,D6,1703,D,PMBTA-3,,testdata.csv
plate1,486.0,D6,1768,D,PMBTA-3,,testdata.csv
plate1,516.0,D6,1809,D,PMBTA-3,,testdata.csv
plate1,546.0,D6,1838,D,PMBTA-3,,testdata.csv
plate1,576.0,D6,1905,D,PMBTA-3,,testdata.csv
plate1,606.0,D6,1930,D,PMBTA-3,,testdata.csv
plate1,6.0,D7,787,D,PMBTA-3,,testdata.csv
plate1,36.0,D7,836,D,PMBTA-3,,testdata.csv
plate1,66.0,D7,857,D,PMBTA-3,,testdata.csv
plate1,96.0,D7,868,D,PMBTA-3,,testdata.csv
plate1,126.0,D7,880,D,PMBTA-3,,testdata.csv
plate1,156.0,D7,924,D,PMBTA-3,,testdata.csv
plate1,186.0,D7,935,D,PMBTA-3,,testdata.csv
plate1,216.0,D7,967,D,PMBTA-3,,testdata.csv
plate1,246.0,D7,1003,D,PMBTA-3,,testdata.csv
plate1,276.0,D7,1012,D,PMBTA-3,,testdata.csv
plate1,306.0,D7,1017,D,PMBTA-3,,testdata.csv
plate1,336.0,D7,1056,D,PMBTA-3,,testdata.csv
plate1,366.0,D7,1065,D,PMBTA-3,,testdata.csv
plate1,396.0,D7,1097,D,PMBTA-3,,testdata.csv
plate1,426.0,D7,1112,D,PMBTA-3,,testdata.csv
plate1,456.0,D7,1153,D,PMBTA-3,,testdata.csv
plate1,486.0,D7,1152,D,PMBTA-3,,testdata.csv
plate1,516.0,D7,1183,D,PMBTA-3,,testdata.csv
plate1,546.0,D7,1207,D,PMBTA-3,,testdata.csv
plate1,576.0,D7,1209,D,PMBTA-3,,testdata.csv
plate1,606.0,D7,1225,D,PMBTA-3,,testdata.csv
plate1,6.0,E1,806,E,PMBTA-4,,testdata.csv
plate1,36.0,E1,796,E,PMBTA-4,,testdata.csv
plate1,66.0,E1,792,E,PMBTA-4,,testdata.csv
plate1,96.0,E1,794,E,PMBTA-4,,testdata.csv
plate1,126.0,E1,800,E,PMBTA-4,,testdata.csv
plate1,156.0,E1,913,E,PMBTA-4,,testdata.csv
plate1,186.0,E1,1038,E,PMBTA-4,,testdata.csv
plate1,216.0,E1,1172,E,PMBTA-4,,testdata.csv
plate1,246.0,E1,1284,E,PMBTA-4,,testdata.csv
plate1,276.0,E1,1422,E,PMBTA-4,,testdata.csv
plate1,306.0,E1,1509,E,PMBTA-4,,testdata.csv
plate1,336.0,E1,1642,E,PMBTA-4,,testdata.csv
plate1,366.0,E1,1750,E,PMBTA-4,,testdata.csv
plate1,396.0,E1,1879,E,PMBTA-4,,testdata.csv
plate1,426.0,E1,2016,E,PMBTA-4,,testdata.csv
plate1,456.0,E1,2150,E,PMBTA-4,,testdata.csv
plate1,486.0,E1,2245,E,PMBTA-4,,testdata.csv
plate1,516.0,E1,2366,E,PMBTA-4,,testdata.csv
plate1,546.0,E1,2471,E,PMBTA-4,,testdata.csv
plate1,576.0,E1,2591,E,PMBTA-4,,testdata.csv
plate1,606.0,E1,2711,E,PMBTA-4,,testdata.csv
plate1,6.0,E2,790,E,PMBTA-4,,testdata.csv
plate1,36.0,E2,802,E,PMBTA-4,,testdata.csv
plate1,66.0,E2,788,E,PMBTA-4,,testdata.csv
plate1,96.0,E2,776,E,PMBTA-4,,testdata.csv
plate1,126.0,E2,806,E,PMBTA-4,,testdata.csv
plate1,156.0,E2,871,E,PMBTA-4,,testdata.csv
plate1,186.0,E2,1015,E,PMBTA-4,,testdata.csv
plate1,216.0,E2,1094,E,PMBTA-4,,testdata.csv
plate1,246.0,E2,1209,E,PMBTA-4,,testdata.csv
plate1,276.0,E2,1311,E,PMBTA-4,,testdata.csv
plate1,306.0,E2,1405,E,PMBTA-4,,testdata.csv
plate1,336.0,E2,1521,E,PMBTA-4,,testdata.csv
plate1,366.0,E2,1600,E,PMBTA-4,,testdata.csv
plate1,396.0,E2,1728,E,PMBTA-4,,testdata.csv
plate1,426.0,E2,1841,E,PMBTA-4,,testdata.csv
plate1,456.0,E2,1930,E,PMBTA-4,,testdata.csv
plate1,486.0,E2,2028,E,PMBTA-4,,testdata.csv
plate1,516.0,E2,2101,E,PMBTA-4,,testdata.csv
plate1,546.0,E2,2232,E,PMBTA-4,,testdata.csv
plate1,576.0,E2,2336,E,PMBTA-4,,testdata.csv
plate1,606.0,E2,2432,E,PMBTA-4,,testdata.csv
plate1,6.0,E3,816,E,PMBTA-4,,testdata.csv
plate1,36.0,E3,810,E,PMBTA-4,,testdata.csv
plate1,66.0,E3,803,E,PMBTA-4,,testdata.csv
plate1,96.0,E3,793,E,PMBTA-4,,testdata.csv
plate1,126.0,E3,795,E,PMBTA-4,,testdata.csv
plate1,156.0,E3,872,E,PMBTA-4,,testdata.csv
plate1,186.0,E3,976,E,PMBTA-4,,testdata.csv
plate1,216.0,E3,1064,E,PMBTA-4,,testdata.csv
plate1,246.0,E3,1128,E,PMBTA-4,,testdata.csv
plate1,276.0,E3,1211,E,PMBTA-4,,testdata.csv
plate1,306.0,E3,1305,E,PMBTA-4,,testdata.csv
plate1,336.0,E3,1384,E,PMBTA-4,,testdata.csv
plate1,366.0,E3,1479,E,PMBTA-4,,testdata.csv
plate1,396.0,E3,1561,E,PMBTA-4,,testdata.csv
plate1,426.0,E3,1632,E,PMBTA-4,,testdata.csv
plate1,456.0,E3,1725,E,PMBTA-4,,testdata.csv
plate1,486.0,E3,1813,E,PMBTA-4,,testdata.csv
plate1,516.0,E3,1871,E,PMBTA-4,,testdata.csv
plate1,546.0,E3,1981,E,PMBTA-4,,testdata.csv
plate1,576.0,E3,2058,E,PMBTA-4,,testdata.csv
plate1,606.0,E3,2131,E,PMBTA-4,,testdata.csv
plate1,6.0,E4,793,E,PMBTA-4,,testdata.csv
plate1,36.0,E4,788,E,PMBTA-4,,testdata.csv
plate1,66.0,E4,797,E,PMBTA-4,,testdata.csv
plate1,96.0,E4,795,E,PMBTA-4,,testdata.csv
plate1,126.0,E4,786,E,PMBTA-4,,testdata.csv
plate1,156.0,E4,877,E,PMBTA-4,,testdata.csv
plate1,186.0,E4,932,E,PMBTA-4,,testdata.csv
plate1,216.0,E4,975,E,PMBTA-4,,testdata.csv
plate1,246.0,E4,1038,E,PMBTA-4,,testdata.csv
plate1,276.0,E4,1088,E,PMBTA-4,,testdata.csv
plate1,306.0,E4,1160,E,PMBTA-4,,testdata.csv
plate1,336.0,E4,1212,E,PMBTA-4,,testdata.csv
plate1,366.0,E4,1286,E,PMBTA-4,,testdata.csv
plate1,396.0,E4,1338,E,PMBTA-4,,testdata.csv
plate1,426.0,E4,1392,E,PMBTA-4,,testdata.csv
plate1,456.0,E4,1457,E,PMBTA-4,,testdata.csv
plate1,486.0,E4,1515,E,PMBTA-4,,testdata.csv
plate1,516.0,E4,1576,E,PMBTA-4,,testdata.csv
plate1,546.0,E4,1632,E,PMBTA-4,,testdata.csv
plate1,576.0,E4,1673,E,PMBTA-4,,testdata.csv
plate1,606.0,E4,1766,E,PMBTA-4,,testdata.csv
plate1,6.0,E5,795,E,PMBTA-4,,testdata.csv
plate1,36.0,E5,795,E,PMBTA-4,,testdata.csv
plate1,66.0,E5,801,E,PMBTA-4,,testdata.csv
plate1,96.0,E5,809,E,PMBTA-4,,testdata.csv
plate1,126.0,E5,805,E,PMBTA-4,,testdata.csv
plate1,156.0,E5,847,E,PMBTA-4,,testdata.csv
plate1,186.0,E5,872,E,PMBTA-4,,testdata.csv
plate1,216.0,E5,897,E,PMBTA-4,,testdata.csv
plate1,246.0,E5,943,E,PMBTA-4,,testdata.csv
plate1,276.0,E5,1002,E,PMBTA-4,,testdata.csv
plate1,306.0,E5,1028,E,PMBTA-4,,testdata.csv
plate1,336.0,E5,1051,E,PMBTA-4,,testdata.csv
plate1,366.0,E5,1083,E,PMBTA-4,,testdata.csv
plate1,396.0,E5,1124,E,PMBTA-4,,testdata.csv
plate1,426.0,E5,1159,E,PMBTA-4,,testdata.csv
plate1,456.0,E5,1180,E,PMBTA-4,,testdata.csv
plate1,486.0,E5,1243,E,PMBTA-4,,testdata.csv
plate1,516.0,E5,1270,E,PMBTA-4,,testdata.csv
plate1,546.0,E5,1305,E,PMBTA-4,,testdata.csv
plate1,576.0,E5,1358,E,PMBTA-4,,testdata.csv
plate1,606.0,E5,1365,E,PMBTA-4,,testdata.csv
plate1,6.0,E6,786,E,PMBTA-4,,testdata.csv
plate1,36.0,E6,806,E,PMBTA-4,,testdata.csv
plate1,66.0,E6,808,E,PMBTA-4,,testdata.csv
plate1,96.0,E6,800,E,PMBTA-4,,testdata.csv
plate1,126.0,E6,788,E,PMBTA-4,,testdata.csv
plate1,156.0,E6,832,E,PMBTA-4,,testdata.csv
plate1,186.0,E6,820,E,PMBTA-4,,testdata.csv
plate1,216.0,E6,842,E,PMBTA-4,,testdata.csv
plate1,246.0,E6,873,E,PMBTA-4,,testdata.csv
plate1,276.0,E6,897,E,PMBTA-4,,testdata.csv
plate1,306.0,E6,913,E,PMBTA-4,,testdata.csv
plate1,336.0,E6,926,E,PMBTA-4,,testdata.csv
plate1,366.0,E6,937,E,PMBTA-4,,testdata.csv
plate1,396.0,E6,972,E,PMBTA-4,,testdata.csv
plate1,426.0,E6,991,E,PMBTA-4,,testdata.csv
plate1,456.0,E6,1002,E,PMBTA-4,,testdata.csv
plate1,486.0,E6,1020,E,PMBTA-4,,testdata.csv
plate1,516.0,E6,1055,E,PMBTA-4,,testdata.csv
plate1,546.0,E6,1040,E,PMBTA-4,,testdata.csv
plate1,576.0,E6,1055,E,PMBTA-4,,testdata.csv
plate1,606.0,E6,1085,E,PMBTA-4,,testdata.csv
plate1,6.0,E7,787,E,PMBTA-4,,testdata.csv
plate1,36.0,E7,805,E,PMBTA-4,,testdata.csv
plate1,66.0,E7,794,E,PMBTA-4,,testdata.csv
plate1,96.0,E7,823,E,PMBTA-4,,testdata.csv
plate1,126.0,E7,789,E,PMBTA-4,,testdata.csv
plate1,156.0,E7,804,E,PMBTA-4,,testdata.csv
plate1,186.0,E7,811,E,PMBTA-4,,testdata.csv
plate1,216.0,E7,811,E,PMBTA-4,,testdata.csv
plate1,246.0,E7,829,E,PMBTA-4,,testdata.csv
plate1,276.0,E7,838,E,PMBTA-4,,testdata.csv
plate1,306.0,E7,833,E,PMBTA-4,,testdata.csv
plate1,336.0,E7,848,E,PMBTA-4,,testdata.csv
plate1,366.0,E7,845,E,PMBTA-4,,testdata.csv
plate1,396.0,E7,866,E,PMBTA-4,,testdata.csv
plate1,426.0,E7,851,E,PMBTA-4,,testdata.csv
plate1,456.0,E7,866,E,PMBTA-4,,testdata.csv
plate1,486.0,E7,871,E,PMBTA-4,,testdata.csv
plate1,516.0,E7,870,E,PMBTA-4,,testdata.csv
plate1,546.0,E7,870,E,PMBTA-4,,testdata.csv
plate1,576.0,E7,887,E,PMBTA-4,,testdata.csv
plate1,606.0,E7,895,E,PMBTA-4,,testdata.csv
plate1,6.0,F1,817,F,PMBTA-5,,testdata.csv
plate1,36.0,F1,887,F,PMBTA-5,,testdata.csv
plate1,66.0,F1,973,F,PMBTA-5,,testdata.csv
plate1,96.0,F1,1074,F,PMBTA-5,,testdata.csv
plate1,126.0,F1,1162,F,PMBTA-5,,testdata.csv
plate1,156.0,F1,1229,F,PMBTA-5,,testdata.csv
plate1,186.0,F1,1343,F,PMBTA-5,,testdata.csv
plate1,216.0,F1,1434,F,PMBTA-5,,testdata.csv
plate1,246.0,F1,1494,F,PMBTA-5,,testdata.csv
plate1,276.0,F1,1619,F,PMBTA-5,,testdata.csv
plate1,306.0,F1,2706,F,PMBTA-5,,testdata.csv
plate1,336.0,F1,2777,F,PMBTA-5,,testdata.csv
plate1,366.0,F1,2896,F,PMBTA-5,,testdata.csv
plate1,396.0,F1,2970,F,PMBTA-5,,testdata.csv
plate1,426.0,F1,3063,F,PMBTA-5,,testdata.csv
plate1,456.0,F1,3158,F,PMBTA-5,,testdata.csv
plate1,486.0,F1,3224,F,PMBTA-5,,testdata.csv
plate1,516.0,F1,3329,F,PMBTA-5,,testdata.csv
plate1,546.0,F1,3405,F,PMBTA-5,,testdata.csv
plate1,576.0,F1,3515,F,PMBTA-5,,testdata.csv
plate1,606.0,F1,3600,F,PMBTA-5,,testdata.csv
plate1,6.0,F2,785,F,PMBTA-5,,testdata.csv
plate1,36.0,F2,872,F,PMBTA-5,,testdata.csv
plate1,66.0,F2,954,F,PMBTA-5,,testdata.csv
plate1,96.0,F2,1024,F,PMBTA-5,,testdata.csv
plate1,126.0,F2,1120,F,PMBTA-5,,testdata.csv
plate1,156.0,F2,1186,F,PMBTA-5,,testdata.csv
plate1,186.0,F2,1249,F,PMBTA-5,,testdata.csv
plate1,216.0,F2,1345,F,PMBTA-5,,testdata.csv
plate1,246.0,F2,1406,F,PMBTA-5,,testdata.csv
plate1,276.0,F2,1496,F,PMBTA-5,,testdata.csv
plate1,306.0,F2,2579,F,PMBTA-5,,testdata.csv
plate1,336.0,F2,2622,F,PMBTA-5,,testdata.csv
plate1,366.0,F2,2713,F,PMBTA-5,,testdata.csv
plate1,396.0,F2,2774,F,PMBTA-5,,testdata.csv
plate1,426.0,F2,2872,F,PMBTA-5,,testdata.csv
plate1,456.0,F2,2946,F,PMBTA-5,,testdata.csv
plate1,486.0,F2,3008,F,PMBTA-5,,testdata.csv
plate1,516.0,F2,3078,F,PMBTA-5,,testdata.csv
plate1,546.0,F2,3163,F,PMBTA-5,,testdata.csv
plate1,576.0,F2,3260,F,PMBTA-5,,testdata.csv
plate1,606.0,F2,3323,F,PMBTA-5,,testdata.csv
plate1,6.0,F3,797,F,PMBTA-5,,testdata.csv
plate1,36.0,F3,863,F,PMBTA-5,,testdata.csv
plate1,66.0,F3,926,F,PMBTA-5,,testdata.csv
plate1,96.0,F3,985,F,PMBTA-5,,testdata.csv
plate1,126.0,F3,1059,F,PMBTA-5,,testdata.csv
plate1,156.0,F3,1112,F,PMBTA-5,,testdata.csv
plate1,186.0,F3,1190,F,PMBTA-5,,testdata.csv
plate1,216.0,F3,1239,F,PMBTA-5,,testdata.csv
plate1,246.0,F3,1309,F,PMBTA-5,,testdata.csv
plate1,276.0,F3,1351,F,PMBTA-5,,testdata.csv
plate1,306.0,F3,2425,F,PMBTA-5,,testdata.csv
plate1,336.0,F3,2492,F,PMBTA-5,,testdata.csv
plate1,366.0,F3,2544,F,PMBTA-5,,testdata.csv
plate1,396.0,F3,2625,F,PMBTA-5,,testdata.csv
plate1,426.0,F3,2694,F,PMBTA-5,,testdata.csv
plate1,456.0,F3,2744,F,PMBTA-5,,testdata.csv
plate1,486.0,F3,2809,F,PMBTA-5,,testdata.csv
plate1,516.0,F3,2869,F,PMBTA-5,,testdata.csv
plate1,546.0,F3,2930,F,PMBTA-5,,testdata.csv
plate1,576.0,F3,2983,F,PMBTA-5,,testdata.csv
plate1,606.0,F3,3060,F,PMBTA-5,,testdata.csv
plate1,6.0,F4,808,F,PMBTA-5,,testdata.csv
plate1,36.0,F4,827,F,PMBTA-5,,testdata.csv
plate1,66.0,F4,887,F,PMBTA-5,,testdata.csv
plate1,96.0,F4,936,F,PMBTA-5,,testdata.csv
plate1,126.0,F4,982,F,PMBTA-5,,testdata.csv
plate1,156.0,F4,1025,F,PMBTA-5,,testdata.csv
plate1,186.0,F4,1069,F,PMBTA-5,,testdata.csv
plate1,216.0,F4,1101,F,PMBTA-5,,testdata.csv
plate1,246.0,F4,1165,F,PMBTA-5,,testdata.csv
plate1,276.0,F4,1210,F,PMBTA-5,,testdata.csv
plate1,306.0,F4,2245,F,PMBTA-5,,testdata.csv
plate1,336.0,F4,2287,F,PMBTA-5,,testdata.csv
plate1,366.0,F4,2338,F,PMBTA-5,,testdata.csv
plate1,396.0,F4,2383,F,PMBTA-5,,testdata.csv
plate1,426.0,F4,2409,F,PMBTA-5,,testdata.csv
plate1,456.0,F4,2479,F,PMBTA-5,,testdata.csv
plate1,486.0,F4,2527,F,PMBTA-5,,testdata.csv
plate1,516.0,F4,2564,F,PMBTA-5,,testdata.csv
plate1,546.0,F4,2617,F,PMBTA-5,,testdata.csv
plate1,576.0,F4,2646,F,PMBTA-5,,testdata.csv
plate1,606.0,F4,2685,F,PMBTA-5,,testdata.csv
plate1,6.0,F5,815,F,PMBTA-5,,testdata.csv
plate1,36.0,F5,825,F,PMBTA-5,,testdata.csv
plate1,66.0,F5,853,F,PMBTA-5,,testdata.csv
plate1,96.0,F5,867,F,PMBTA-5,,testdata.csv
plate1,126.0,F5,900,F,PMBTA-5,,testdata.csv
plate1,156.0,F5,940,F,PMBTA-5,,testdata.csv
plate1,186.0,F5,971,F,PMBTA-5,,testdata.csv
plate1,216.0,F5,965,F,PMBTA-5,,testdata.csv
plate1,246.0,F5,1020,F,PMBTA-5,,testdata.csv
plate1,276.0,F5,1032,F,PMBTA-5,,testdata.csv
plate1,306.0,F5,2065,F,PMBTA-5,,testdata.csv
plate1,336.0,F5,2101,F,PMBTA-5,,testdata.csv
plate1,366.0,F5,2119,F,PMBTA-5,,testdata.csv
plate1,396.0,F5,2154,F,PMBTA-5,,testdata.csv
plate1,426.0,F5,2179,F,PMBTA-5,,testdata.csv
plate1,456.0,F5,2211,F,PMBTA-5,,testdata.csv
plate1,486.0,F5,2252,F,PMBTA-5,,testdata.csv
plate1,516.0,F5,2268,F,PMBTA-5,,testdata.csv
plate1,546.0,F5,2282,F,PMBTA-5,,testdata.csv
plate1,576.0,F5,2319,F,PMBTA-5,,testdata.csv
plate1,606.0,F5,2349,F,PMBTA-5,,testdata.csv
plate1,6.0,F6,807,F,PMBTA-5,,testdata.csv
plate1,36.0,F6,807,F,PMBTA-5,,testdata.csv
plate1,66.0,F6,843,F,PMBTA-5,,testdata.csv
plate1,96.0,F6,853,F,PMBTA-5,,testdata.csv
plate1,126.0,F6,843,F,PMBTA-5,,testdata.csv
plate1,156.0,F6,875,F,PMBTA-5,,testdata.csv
plate1,186.0,F6,884,F,PMBTA-5,,testdata.csv
plate1,216.0,F6,876,F,PMBTA-5,,testdata.csv
plate1,246.0,F6,904,F,PMBTA-5,,testdata.csv
plate1,276.0,F6,919,F,PMBTA-5,,testdata.csv
plate1,306.0,F6,1948,F,PMBTA-5,,testdata.csv
plate1,336.0,F6,1944,F,PMBTA-5,,testdata.csv
plate1,366.0,F6,1955,F,PMBTA-5,,testdata.csv
plate1,396.0,F6,1971,F,PMBTA-5,,testdata.csv
plate1,426.0,F6,1995,F,PMBTA-5,,testdata.csv
plate1,456.0,F6,1999,F,PMBTA-5,,testdata.csv
plate1,486.0,F6,2018,F,PMBTA-5,,testdata.csv
plate1,516.0,F6,2020,F,PMBTA-5,,testdata.csv
plate1,546.0,F6,2049,F,PMBTA-5,,testdata.csv
plate1,576.0,F6,2053,F,PMBTA-5,,testdata.csv
plate1,606.0,F6,2074,F,PMBTA-5,,testdata.csv
plate1,6.0,F7,793,F,PMBTA-5,,testdata.csv
plate1,36.0,F7,804,F,PMBTA-5,,testdata.csv
plate1,66.0,F7,783,F,PMBTA-5,,testdata.csv
plate1,96.0,F7,807,F,PMBTA-5,,testdata.csv
plate1,126.0,F7,821,F,PMBTA-5,,testdata.csv
plate1,156.0,F7,820,F,PMBTA-5,,testdata.csv
plate1,186.0,F7,797,F,PMBTA-5,,testdata.csv
plate1,216.0,F7,830,F,PMBTA-5,,testdata.csv
plate1,246.0,F7,850,F,PMBTA-5,,testdata.csv
plate1,276.0,F7,837,F,PMBTA-5,,testdata.csv
plate1,306.0,F7,1822,F,PMBTA-5,,testdata.csv
plate1,336.0,F7,1855,F,PMBTA-5,,testdata.csv
plate1,366.0,F7,1867,F,PMBTA-5,,testdata.csv
plate1,396.0,F7,1850,F,PMBTA-5,,testdata.csv
plate1,426.0,F7,1857,F,PMBTA-5,,testdata.csv
plate1,456.0,F7,1870,F,PMBTA-5,,testdata.csv
plate1,486.0,F7,1863,F,PMBTA-5,,testdata.csv
plate1,516.0,F7,1868,F,PMBTA-5,,testdata.csv
plate1,546.0,F7,1873,F,PMBTA-5,,testdata.csv
plate1,576.0,F7,1878,F,PMBTA-5,,testdata.csv
plate1,606.0,F7,1897,F,PMBTA-5,,testdata.csv
plate1,6.0,G1,777,G,PMPC,,testdata.csv
plate1,36.0,G1,861,G,PMPC,,testdata.csv
plate1,66.0,G1,892,G,PMPC,,testdata.csv
plate1,96.0,G1,947,G,PMPC,,testdata.csv
plate1,126.0,G1,1046,G,PMPC,,testdata.csv
plate1,156.0,G1,1105,G,PMPC,,testdata.csv
plate1,186.0,G1,1140,G,PMPC,,testdata.csv
plate1,216.0,G1,1210,G,PMPC,,testdata.csv
plate1,246.0,G1,1277,G,PMPC,,testdata.csv
plate1,276.0,G1,1344,G,PMPC,,testdata.csv
plate1,306.0,G1,1383,G,PMPC,,testdata.csv
plate1,336.0,G1,1399,G,PMPC,,testdata.csv
plate1,366.0,G1,1375,G,PMPC,,testdata.csv
plate1,396.0,G1,1427,G,PMPC,,testdata.csv
plate1,426.0,G1,1386,G,PMPC,,testdata.csv
plate1,456.0,G1,1409,G,PMPC,,testdata.csv
plate1,486.0,G1,1425,G,PMPC,,testdata.csv
plate1,516.0,G1,1401,G,PMPC,,testdata.csv
