plate_id,well,row,col,heat_min,polymer_id,sample_name,source_file,status,abs_activity,slope,intercept,r2,n,t_start,t_end,select_method,select_method_used,exclude_reason,dy,mono_frac,down_steps,pos_steps,pos_steps_eps,pos_eps,rmse,snr,start_idx_used,skip_indices,skip_count,baseline_abs_activity,REA_percent
plate2,E4,E,4,15.0,PMBTA-4,,3platedata (2).csv,ok,346.21333333333325,346.21333333333325,4025.120000000001,0.9792165281994972,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,31284.0,1.0,0,5,5,618.800175,1691.7638133025562,18.491942997012863,0,,0,267.195238095238,129.5731674716188
plate2,E5,E,5,20.0,PMBTA-4,,3platedata (2).csv,ok,239.58666666666662,239.58666666666662,2253.0799999999995,0.9935645497627473,4,6.0,96.0,initial_positive_ext_tangent,initial_positive_ext_tangent,,21616.0,1.0,0,5,5,1062.468225,646.7409063914232,33.42296704349398,0,,0,267.195238095238,89.6672666678548
plate2,E6,E,6,40.0,PMBTA-4,,3platedata (2).csv,ok,148.69238095238092,148.69238095238092,2259.0838095238114,0.9915420084038856,6,6.0,156.0,initial_positive_ext_tangent,initial_positive_ext_tangent,,22304.0,1.0,0,5,5,1095.27075,703.6090793245465,31.69942039606915,0,,0,267.195238095238,55.64933791948104
plate2,E7,E,7,60.0,PMBTA-4,,3platedata (2).csv,ok,22.64077922077922,22.64077922077922,1355.9691774891805,0.9978356567740018,21,6.0,606.0,initial_positive_ext,initial_positive_ext,,3080.0,1.0,0,5,5,62.2692,149.93615572519755,20.542076626567596,0,,0,267.195238095238,8.473496527175843
plate2,F1,F,1,0.0,PMBTA-5,,3platedata (2).csv,ok,12.063809523809532,12.063809523809532,44008.09333333333,0.9246328621971764,6,156.0,306.0,initial_positive,initial_positive,,1443.5,1.0,0,5,4,235.7334,176.46373790003048,8.180150875063962,0,,0,12.063809523809532,100.0
plate2,F2,F,2,5.0,PMBTA-5,,3platedata (2).csv,ok,268.9190476190475,268.9190476190475,10906.390476190487,0.8981517812656467,6,6.0,156.0,initial_positive,initial_positive,,31969.5,1.0,0,5,5,295.22272499999997,4639.680441924272,6.890452995668143,0,,0,12.063809523809532,2229.1387068761323
plate2,F3,F,3,10.0,PMBTA-5,,3platedata (2).csv,ok,257.7733333333332,257.7733333333332,9042.026666666681,0.9203187833117469,6,6.0,156.0,initial_positive,initial_positive,,30695.0,1.0,0,5,5,492.037875,3886.077674067887,7.898709849478879,0,,0,12.063809523809532,2136.7490329201837
plate2,F4,F,4,15.0,PMBTA-5,,3platedata (2).csv,ok,340.5066666666666,340.5066666666666,3759.159999999999,0.9814212335824142,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,30803.0,1.0,0,5,5,710.5360499999999,1571.3849623819096,19.602453082730733,0,,0,12.063809523809532,2822.5467750848634
plate2,F5,F,5,20.0,PMBTA-5,,3platedata (2).csv,ok,227.84999999999997,227.84999999999997,2139.399999999997,0.9926469713055659,4,6.0,96.0,initial_positive_ext_tangent,initial_positive_ext_tangent,,20506.0,1.0,0,5,5,1085.8191749999999,657.7502375522187,31.175967455841473,0,,0,12.063809523809532,1888.706876134837
plate2,F6,F,6,40.0,PMBTA-5,,3platedata (2).csv,ok,130.62500000000003,130.62500000000003,2523.285714285719,0.9894592966979298,7,6.0,186.0,initial_positive_ext_tangent,initial_positive_ext_tangent,,23622.0,1.0,0,5,5,966.2845500000001,808.9345442857383,29.20137379082679,0,,0,12.063809523809532,1082.7840056840605
plate2,F7,F,7,60.0,PMBTA-5,,3platedata (2).csv,ok,21.90757575757576,21.90757575757576,1293.138961038965,0.9977204354700044,21,6.0,606.0,initial_positive_ext,initial_positive_ext,,3054.5,1.0,0,5,5,169.572375,54.50140525347186,56.044426483945855,0,,0,12.063809523809532,181.59749384585564
plate2,G1,G,1,0.0,PMPC,,3platedata (2).csv,ok,11.007619047619029,11.007619047619029,45202.57333333334,0.8825013422644116,6,156.0,306.0,initial_positive,initial_positive,,1286.0,1.0,0,5,4,175.6881,205.78646661350075,6.249196174864616,0,,0,11.007619047619029,99.99999999999999
plate2,G2,G,2,5.0,PMPC,,3platedata (2).csv,ok,265.0295238095237,265.0295238095237,12023.775238095248,0.8807292513818172,6,6.0,156.0,initial_positive,initial_positive,,31341.5,1.0,0,5,5,407.529675,4996.946185834602,6.272130784367304,0,,0,11.007619047619029,2407.691642152625
plate2,G3,G,3,10.0,PMPC,,3platedata (2).csv,ok,356.0499999999999,356.0499999999999,4754.699999999996,0.9710510533380661,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,32245.0,1.0,0,5,5,450.89572499999997,2061.9712352503852,15.637948507116043,0,,0,11.007619047619029,3234.577781623123
plate2,G4,G,4,15.0,PMPC,,3platedata (2).csv,ok,307.3733333333333,307.3733333333333,3479.4599999999978,0.982530333959022,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,27642.0,1.0,0,5,5,710.5360499999999,1374.7121335028658,20.1074823785589,0,,0,11.007619047619029,2792.368921958821
plate2,G5,G,5,20.0,PMPC,,3platedata (2).csv,ok,258.4833333333333,258.4833333333333,2313.5999999999976,0.9908124571176827,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,23292.0,1.0,0,5,5,1135.856925,834.8582963593276,27.89934543571328,0,,0,11.007619047619029,2348.2220107285034
plate2,G6,G,6,40.0,PMPC,,3platedata (2).csv,ok,134.77500000000003,134.77500000000003,2293.457142857151,0.9914399965172364,7,6.0,186.0,initial_positive_ext_tangent,initial_positive_ext_tangent,,24418.0,1.0,0,5,5,1063.0241999999998,751.3881541275888,32.49718519764379,0,,0,11.007619047619029,1224.3792178577633
plate2,G7,G,7,60.0,PMPC,,3platedata (2).csv,ok,24.97484848484849,24.97484848484849,1088.9236363636348,0.9963670710520347,11,6.0,306.0,initial_positive_ext_tangent,initial_positive_ext_tangent,,7223.0,1.0,0,5,5,126.76230000000001,143.06812513537784,50.48643779433892,0,,0,11.007619047619029,226.88692601739885
plate2,H1,H,1,0.0,PMTAC,,3platedata (2).csv,ok,10.654285714285711,10.654285714285711,44579.693333333336,0.8895363120207761,6,156.0,306.0,initial_positive,initial_positive,,1266.0,1.0,0,5,2,263.53215,192.36095369886456,6.581377226803935,0,,0,10.654285714285711,100.0
plate2,H2,H,2,5.0,PMTAC,,3platedata (2).csv,ok,253.18952380952373,253.18952380952373,11139.148571428575,0.8878577355694077,6,6.0,156.0,initial_positive,initial_positive,,30071.0,1.0,0,5,5,396.96614999999997,4610.238095287281,6.522656613058541,0,,0,10.654285714285711,2376.410118887995
plate2,H3,H,3,10.0,PMTAC,,3platedata (2).csv,ok,349.40999999999997,349.40999999999997,4716.840000000001,0.9721246922832738,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,31609.0,1.0,0,5,5,500.37749999999994,1984.542661421016,15.927599146377943,0,,0,10.654285714285711,3279.5253419147234
plate2,H4,H,4,15.0,PMTAC,,3platedata (2).csv,ok,308.3033333333333,308.3033333333333,3654.780000000002,0.9812970087043219,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,27776.0,1.0,0,5,5,758.3498999999999,1427.6106524539516,19.456285193904375,0,,0,10.654285714285711,2893.702511844105
plate2,H5,H,5,20.0,PMTAC,,3platedata (2).csv,ok,265.2533333333333,265.2533333333333,2491.079999999999,0.9906339701574858,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,23999.0,1.0,0,5,5,1026.885825,865.0839843622113,27.741815169186594,0,,0,10.654285714285711,2489.639760436221
plate2,H6,H,6,40.0,PMTAC,,3platedata (2).csv,ok,140.82190476190473,140.82190476190473,2017.5923809523867,0.9922881216377994,6,6.0,156.0,initial_positive_ext_tangent,initial_positive_ext_tangent,,21135.0,1.0,0,5,5,1009.6505999999999,636.0570304868476,33.22815248787192,0,,0,10.654285714285711,1321.7395190846519
plate2,H7,H,7,60.0,PMTAC,,3platedata (2).csv,ok,22.541904761904764,22.541904761904764,1345.415238095242,0.9981822441145554,21,6.0,606.0,initial_positive_ext,initial_positive_ext,,3100.0,1.0,0,5,5,77.8365,102.55118737365271,30.228806505232303,0,,0,10.654285714285711,211.57593635469752
plate3,A1,A,1,0.0,GOx,,3platedata (2).csv,ok,256.30190476190467,256.30190476190467,12608.045714285716,0.86371228091549,6,6.0,156.0,initial_positive,initial_positive,,30312.5,1.0,0,5,5,272.42774999999995,5216.272870272686,5.811141547588437,0,,0,256.30190476190467,100.0
plate3,A2,A,2,5.0,GOx,,3platedata (2).csv,ok,29.401904761904802,29.401904761904802,42109.8838095238,0.8819610771304206,6,126.0,276.0,initial_positive,initial_positive,,3453.0,1.0,0,5,4,232.95352499999998,551.0969781854004,6.2656848734132105,0,,0,256.30190476190467,11.47159042349612
plate3,A3,A,3,10.0,GOx,,3platedata (2).csv,ok,38.69666666666662,38.69666666666662,37862.72000000001,0.9710196536744665,4,156.0,246.0,initial_positive_tangent,initial_positive_tangent,,3413.0,1.0,0,5,4,314.125875,224.22683826875019,15.22119308443036,0,,0,256.30190476190467,15.09808001724156
plate3,A4,A,4,15.0,GOx,,3platedata (2).csv,ok,23.73000000000003,23.73000000000003,39386.31999999999,0.9721877310029549,4,246.0,336.0,initial_positive_tangent,initial_positive_tangent,,2175.0,1.0,0,5,2,545.96745,134.62234212789497,16.156307828411375,0,,0,256.30190476190467,9.258612425079068
plate3,A5,A,5,20.0,GOx,,3platedata (2).csv,ok,251.3733333333333,251.3733333333333,2394.9599999999978,0.9912344401945568,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,22645.0,1.0,0,5,5,982.9637999999999,792.8610849322846,28.56111925575714,0,,0,256.30190476190467,98.07704455682847
plate3,A6,A,6,40.0,GOx,,3platedata (2).csv,ok,138.03523809523807,138.03523809523807,2164.312380952379,0.9927862027641444,6,6.0,156.0,initial_positive_ext_tangent,initial_positive_ext_tangent,,20780.0,1.0,0,5,5,1004.646825,602.8492454158113,34.469645865886584,0,,0,256.30190476190467,53.856501075740304
plate3,A7,A,7,60.0,GOx,,3platedata (2).csv,ok,23.415151515151518,23.415151515151518,1127.5090909090898,0.9976655107923122,11,6.0,306.0,initial_positive_ext_tangent,initial_positive_ext_tangent,,6884.0,1.0,0,5,5,123.42645,107.45377633934872,64.06475634936871,0,,0,256.30190476190467,9.135769606122654
plate3,B1,B,1,0.0,PMBTA-1,,3platedata (2).csv,ok,249.68380952380946,249.68380952380946,14052.944761904777,0.8328833661772095,6,6.0,156.0,initial_positive,initial_positive,,29420.0,1.0,0,5,5,282.991275,5730.2395922096475,5.134165775545748,0,,0,249.68380952380946,100.0
plate3,B2,B,2,5.0,PMBTA-1,,3platedata (2).csv,ok,263.73142857142847,263.73142857142847,11796.08761904763,0.8851819446525284,6,6.0,156.0,initial_positive,initial_positive,,31315.0,1.0,0,5,5,241.84912499999996,4866.484687399974,6.434829658681351,0,,0,249.68380952380946,105.62616337615574
plate3,B3,B,3,10.0,PMBTA-1,,3platedata (2).csv,ok,15.326666666666608,15.326666666666608,44023.74000000002,0.9955567819867804,4,216.0,306.0,initial_positive_tangent,initial_positive_tangent,,1361.0,1.0,0,5,2,322.46549999999996,34.34312158205968,39.62947854777784,0,,0,249.68380952380946,6.138430319489771
plate3,B4,B,4,15.0,PMBTA-1,,3platedata (2).csv,ok,308.7733333333332,308.7733333333332,3477.5599999999986,0.9835689271332207,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,27864.0,1.0,0,5,5,812.83545,1338.5870162227045,20.815979583178752,0,,0,249.68380952380946,123.66574105153946
plate3,B5,B,5,20.0,PMBTA-1,,3platedata (2).csv,ok,264.9833333333333,264.9833333333333,2710.5999999999926,0.989803327373141,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,23797.0,1.0,0,5,5,1002.9789000000001,902.0894495558626,26.37986733102383,0,,0,249.68380952380946,106.12755942754265
plate3,B6,B,6,40.0,PMBTA-1,,3platedata (2).csv,ok,148.37809523809517,148.37809523809517,2258.5409523809562,0.9927314541620629,6,6.0,156.0,initial_positive_ext_tangent,initial_positive_ext_tangent,,22248.0,1.0,0,5,5,1012.98645,650.4925411038521,34.20177572251061,0,,0,249.68380952380946,59.42639833999572
plate3,B7,B,7,60.0,PMBTA-1,,3platedata (2).csv,ok,20.510995670995673,20.510995670995673,1289.2543722943744,0.9981608676688565,21,6.0,606.0,initial_positive_ext,initial_positive_ext,,2936.5,1.0,0,5,5,92.84782499999999,66.00341501506405,44.490122205491254,0,,0,249.68380952380946,8.214788019340828
plate3,C1,C,1,0.0,PMBTA-2,,3platedata (2).csv,ok,269.99142857142846,269.99142857142846,15984.860952380972,0.8244008496442589,6,6.0,156.0,initial_positive,initial_positive,,31740.0,1.0,0,5,5,209.602575,6384.202008032412,4.971647194131025,0,,0,269.99142857142846,100.0
plate3,C2,C,2,5.0,PMBTA-2,,3platedata (2).csv,ok,260.3542857142856,260.3542857142856,11166.30285714286,0.8917486747476214,6,6.0,156.0,initial_positive,initial_positive,,30881.5,1.0,0,5,5,213.49439999999998,4647.557370736344,6.644673220054782,0,,0,269.99142857142846,96.43057451559308
plate3,C3,C,3,10.0,PMBTA-2,,3platedata (2).csv,ok,24.83333333333323,24.83333333333323,41722.000000000044,0.984944339841955,4,186.0,276.0,initial_positive_tangent,initial_positive_tangent,,2293.0,1.0,0,5,3,373.61519999999996,102.98058069364238,22.26633394913007,0,,0,269.99142857142846,9.197822858573959
plate3,C4,C,4,15.0,PMBTA-2,,3platedata (2).csv,ok,297.68666666666667,297.68666666666667,3258.979999999995,0.984280501734006,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,26817.0,1.0,0,5,5,722.7674999999999,1261.814586220971,21.25272626647521,0,,0,269.99142857142846,110.25782123594757
plate3,C5,C,5,20.0,PMBTA-2,,3platedata (2).csv,ok,248.3133333333333,248.3133333333333,2452.019999999993,0.9915245431516351,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,22354.0,1.0,0,5,5,985.7436749999999,770.0273047106842,29.030139403172004,0,,0,269.99142857142846,91.9708209431693
plate3,C6,C,6,40.0,PMBTA-2,,3platedata (2).csv,ok,117.1964285714286,117.1964285714286,2360.714285714292,0.9914485826211379,7,6.0,186.0,initial_positive_ext_tangent,initial_positive_ext_tangent,,21215.0,1.0,0,5,5,852.86565,653.0547333063879,32.48579164657354,0,,0,269.99142857142846,43.407462670772645
plate3,C7,C,7,60.0,PMBTA-2,,3platedata (2).csv,ok,19.226147186147188,19.226147186147188,1260.608484848488,0.9977486042971744,21,6.0,606.0,initial_positive_ext,initial_positive_ext,,2732.0,1.0,0,5,5,128.430225,17.084477313613164,159.91124281121216,0,,0,269.99142857142846,7.121021318297426
plate3,D1,D,1,0.0,PMBTA-3,,3platedata (2).csv,ok,273.74190476190466,273.74190476190466,15305.739047619052,0.837761964266412,6,6.0,156.0,initial_positive,initial_positive,,32271.0,1.0,0,5,5,372.50325,6171.943746721807,5.228660746809392,0,,0,273.74190476190466,100.0
plate3,D2,D,2,5.0,PMBTA-3,,3platedata (2).csv,ok,88.59428571428565,88.59428571428565,31617.20571428574,0.8820315035605688,6,66.0,216.0,initial_positive,initial_positive,,10489.0,1.0,0,5,5,301.89442499999996,1660.0124239351487,6.318627408302919,0,,0,273.74190476190466,32.36416645502018
plate3,D3,D,3,10.0,PMBTA-3,,3platedata (2).csv,ok,360.60666666666657,360.60666666666657,4768.55999999999,0.9742437578635107,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,32604.0,1.0,0,5,5,587.1096,1966.606391731706,16.578813196722276,0,,0,273.74190476190466,131.73235825195093
plate3,D4,D,4,15.0,PMBTA-3,,3platedata (2).csv,ok,336.86333333333323,336.86333333333323,3636.2199999999966,0.9837836478502743,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,30392.0,1.0,0,5,5,921.80655,1450.6304405326669,20.950890833946747,0,,0,273.74190476190466,123.05873798398909
plate3,D5,D,5,20.0,PMBTA-3,,3platedata (2).csv,ok,239.90999999999994,239.90999999999994,2294.839999999999,0.9939028712806013,4,6.0,96.0,initial_positive_ext_tangent,initial_positive_ext_tangent,,21590.0,1.0,0,5,5,1111.9499999999998,630.2535799184327,34.25605294109418,0,,0,273.74190476190466,87.6409478514694
plate3,D6,D,6,40.0,PMBTA-3,,3platedata (2).csv,ok,147.2219047619047,147.2219047619047,2299.5257142857167,0.9919258638418624,6,6.0,156.0,initial_positive_ext_tangent,initial_positive_ext_tangent,,22121.0,1.0,0,5,5,1121.4015749999999,680.5272395793753,32.50567899923104,0,,0,273.74190476190466,53.78128163824805
plate3,D7,D,7,60.0,PMBTA-3,,3platedata (2).csv,ok,22.22787878787879,22.22787878787879,1052.8145454545447,0.9993612101283638,11,6.0,306.0,initial_positive_ext_tangent,initial_positive_ext_tangent,,6709.0,1.0,0,5,5,90.62392499999999,53.31348115371267,125.84059143796257,0,,0,273.74190476190466,8.120013195353543
plate3,E1,E,1,0.0,PMBTA-4,,3platedata (2).csv,ok,242.5466666666666,242.5466666666666,13871.386666666673,0.8349845678379209,6,6.0,156.0,initial_positive,initial_positive,,28578.5,1.0,0,5,5,339.14475,5524.373336004325,5.173165943319516,0,,0,242.5466666666666,100.0
plate3,E2,E,2,5.0,PMBTA-4,,3platedata (2).csv,ok,17.322857142857057,17.322857142857057,46608.90095238098,0.9347081948918698,6,186.0,336.0,initial_positive,initial_positive,,2058.5,1.0,0,5,2,453.119625,234.57163254249562,8.775570931950043,0,,0,242.5466666666666,7.142071825156833
plate3,E3,E,3,10.0,PMBTA-4,,3platedata (2).csv,ok,309.08666666666664,309.08666666666664,4222.079999999995,0.9701349052983532,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,27992.0,1.0,0,5,5,454.2315749999999,1818.9569263729152,15.389039506184096,0,,0,242.5466666666666,127.43389588257932
plate3,E4,E,4,15.0,PMBTA-4,,3platedata (2).csv,ok,320.0399999999999,320.0399999999999,3793.9599999999955,0.9824249133476102,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,28928.0,1.0,0,5,5,719.43165,1435.752485632535,20.148319636901387,0,,0,242.5466666666666,131.9498653180144
plate3,E5,E,5,20.0,PMBTA-4,,3platedata (2).csv,ok,237.1966666666666,237.1966666666666,2162.219999999996,0.9910177296423048,4,6.0,96.0,initial_positive_ext_tangent,initial_positive_ext_tangent,,21434.0,1.0,0,5,5,1061.9122499999999,757.420738427461,28.29867062327965,0,,0,242.5466666666666,97.79423890935078
plate3,E6,E,6,40.0,PMBTA-4,,3platedata (2).csv,ok,132.82500000000005,132.82500000000005,2331.085714285718,0.9904275922119654,7,6.0,186.0,initial_positive_ext_tangent,initial_positive_ext_tangent,,23860.0,1.0,0,5,5,1027.4418,783.4843127768078,30.45370482969325,0,,0,242.5466666666666,54.762657358034225
plate3,E7,E,7,60.0,PMBTA-4,,3platedata (2).csv,ok,24.193809523809524,24.193809523809524,1318.837142857146,0.9980268567795844,21,6.0,606.0,initial_positive_ext,initial_positive_ext,,3274.5,1.0,0,5,5,107.85915,72.66644823034005,45.06206206226507,0,,0,242.5466666666666,9.974909099476196
plate3,F1,F,1,0.0,PMBTA-5,,3platedata (2).csv,ok,265.8438095238094,265.8438095238094,13983.651428571446,0.852214076209721,6,6.0,156.0,initial_positive,initial_positive,,31364.0,1.0,0,5,5,292.44284999999996,5671.963001927824,5.529655251513417,0,,0,265.8438095238094,100.0
plate3,F2,F,2,5.0,PMBTA-5,,3platedata (2).csv,ok,258.0199999999999,258.0199999999999,10818.213333333348,0.8945735850849209,6,6.0,156.0,initial_positive,initial_positive,,30630.5,1.0,0,5,5,341.924625,4538.211257998268,6.749465430022889,0,,0,265.8438095238094,97.05699014100655
plate3,F3,F,3,10.0,PMBTA-5,,3platedata (2).csv,ok,324.99,324.99,4317.759999999998,0.9742202794546251,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,29421.0,1.0,0,5,5,425.87685,1773.1961467925664,16.592073050247688,0,,0,265.8438095238094,122.24847386220343
plate3,F4,F,4,15.0,PMBTA-5,,3platedata (2).csv,ok,303.1966666666666,303.1966666666666,3454.7200000000003,0.9831936949782377,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,27378.0,1.0,0,5,5,753.346125,1329.5885359764495,20.591332776416866,0,,0,265.8438095238094,114.05067780580079
plate3,F5,F,5,20.0,PMBTA-5,,3platedata (2).csv,ok,260.71666666666664,260.71666666666664,2641.1999999999975,0.9903596632788666,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,23502.0,1.0,0,5,5,1101.94245,862.7693057822577,27.24019021364132,0,,0,265.8438095238094,98.07137022813257
plate3,F6,F,6,40.0,PMBTA-5,,3platedata (2).csv,ok,142.29999999999995,142.29999999999995,2123.533333333343,0.9915606487185954,6,6.0,156.0,initial_positive_ext_tangent,initial_positive_ext_tangent,,21302.0,1.0,0,5,5,1073.5877249999999,672.611742058935,31.670574074119365,0,,0,265.8438095238094,53.52767109939242
plate3,F7,F,7,60.0,PMBTA-5,,3platedata (2).csv,ok,25.344848484848487,25.344848484848487,1088.2036363636344,0.99696496543552,11,6.0,306.0,initial_positive_ext_tangent,initial_positive_ext_tangent,,7526.0,1.0,0,5,5,199.59502499999996,132.66392012329254,56.72981767013654,0,,0,265.8438095238094,9.53373656894522
plate3,G1,G,1,0.0,PMPC,,3platedata (2).csv,ok,257.9838095238094,257.9838095238094,14474.478095238117,0.8377070533361944,6,6.0,156.0,initial_positive,initial_positive,,30410.5,1.0,0,5,5,255.192525,5817.827525585501,5.227122988136283,0,,0,257.9838095238094,100.0
plate3,G2,G,2,5.0,PMPC,,3platedata (2).csv,ok,267.0742857142856,267.0742857142856,12688.316190476196,0.8717536721365026,6,6.0,156.0,initial_positive,initial_positive,,31614.0,1.0,0,5,5,380.84287499999994,5248.344158225012,6.02361412417204,0,,0,257.9838095238094,103.5236615069975
plate3,G3,G,3,10.0,PMPC,,3platedata (2).csv,ok,47.68761904761904,47.68761904761904,38648.78857142858,0.9226756983496452,6,126.0,276.0,initial_positive,initial_positive,,5667.5,1.0,0,5,4,455.8995,707.3001585506075,8.01286403160686,0,,0,257.9838095238094,18.484733261223486
plate3,G4,G,4,15.0,PMPC,,3platedata (2).csv,ok,292.9099999999999,292.9099999999999,3414.8400000000006,0.9851926119290022,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,26538.0,1.0,0,5,5,796.1562,1204.4509433762762,22.033275946971784,0,,0,257.9838095238094,113.53813269935732
plate3,G5,G,5,20.0,PMPC,,3platedata (2).csv,ok,257.3033333333333,257.3033333333333,2486.779999999996,0.9912947255785538,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,23132.0,1.0,0,5,5,1172.5512749999998,808.7448145119697,28.60234722365272,0,,0,257.9838095238094,99.73623298619702
plate3,G6,G,6,40.0,PMPC,,3platedata (2).csv,ok,150.81047619047612,150.81047619047612,2323.851428571435,0.9891280834565936,6,6.0,156.0,initial_positive_ext_tangent,initial_positive_ext_tangent,,22787.0,1.0,0,5,5,1086.3751499999998,810.0707552871102,28.129641579177445,0,,0,257.9838095238094,58.45734136139958
plate3,G7,G,7,60.0,PMPC,,3platedata (2).csv,ok,23.31363636363637,23.31363636363637,1162.7999999999984,0.9979483222975158,11,6.0,306.0,initial_positive_ext_tangent,initial_positive_ext_tangent,,7072.0,1.0,0,5,5,167.90445,100.2840387586782,70.51969672878722,0,,0,257.9838095238094,9.036860261374173
plate3,H1,H,1,0.0,PMTAC,,3platedata (2).csv,ok,289.26190476190465,289.26190476190465,14915.619047619066,0.8531758941316139,6,6.0,156.0,initial_positive,initial_positive,,34163.0,1.0,0,5,5,266.86799999999994,6148.020256909136,5.556748119300301,0,,0,289.26190476190465,100.0
plate3,H2,H,2,5.0,PMTAC,,3platedata (2).csv,ok,261.61333333333323,261.61333333333323,10563.320000000005,0.9009651515373942,6,6.0,156.0,initial_positive,initial_positive,,31020.0,1.0,0,5,5,388.62652499999996,4443.902811718546,6.980350676932095,0,,0,289.26190476190465,90.44168244299942
plate3,H3,H,3,10.0,PMTAC,,3platedata (2).csv,ok,22.68666666666655,22.68666666666655,41573.38000000005,0.9812134758725753,4,186.0,276.0,initial_positive_tangent,initial_positive_tangent,,2011.0,1.0,0,5,2,415.86929999999995,105.29031294473444,19.099572826377006,0,,0,289.26190476190465,7.842950037040049
plate3,H4,H,4,15.0,PMTAC,,3platedata (2).csv,ok,299.86999999999995,299.86999999999995,3352.3799999999956,0.9829107162547045,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,27074.0,1.0,0,5,5,761.129775,1326.215734712871,20.414476537530728,0,,0,289.26190476190465,103.66729771997699
plate3,H5,H,5,20.0,PMTAC,,3platedata (2).csv,ok,256.9599999999999,256.9599999999999,2510.0400000000036,0.9909326140113665,4,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,23177.0,1.0,0,5,5,925.1424,824.4432666957745,28.112304310385557,0,,0,289.26190476190465,88.83299036957776
plate3,H6,H,6,40.0,PMTAC,,3platedata (2).csv,ok,130.99761904761908,130.99761904761908,2610.3714285714354,0.9896732814026974,7,6.0,186.0,initial_positive_ext_tangent,initial_positive_ext_tangent,,23735.0,1.0,0,5,5,910.68705,802.8786346894628,29.562375899042557,0,,0,289.26190476190465,45.286854885175764
plate3,H7,H,7,60.0,PMTAC,,3platedata (2).csv,ok,22.88142857142857,22.88142857142857,1330.4733333333363,0.9979481029873217,21,6.0,606.0,initial_positive_ext,initial_positive_ext,,2865.5,1.0,0,5,5,135.101925,117.2146721408176,24.446598259964116,0,,0,289.26190476190465,7.910280681537579
